dateTime,discharge_cms,MovingAverage_dis_cms
2019-12-25T21:00:00Z,3.284754252,2.742377721
2019-12-25T21:30:00Z,3.058219476,2.8613084784
2019-12-25T22:00:00Z,2.916635241,2.9493085260000003
2019-12-25T22:30:00Z,2.6164766628000002,2.98416003
2019-12-25T23:00:00Z,2.888318394,2.9906946870000004
2019-12-25T23:30:00Z,2.7778826907,3.0000610287000002
2019-12-26T00:00:00Z,2.6731103568,3.0224966843999996
2019-12-26T00:30:00Z,3.313071099,2.9985362754
2019-12-26T01:00:00Z,3.624556416,2.9920016184000002
2019-12-26T01:30:00Z,3.369704793,3.0159620274
2019-12-26T02:00:00Z,3.086536323,3.0477640248
2019-12-26T02:30:00Z,2.860001547,3.0695462148
2019-12-26T03:00:00Z,2.8231896459,3.0867541448999996
2019-12-26T03:30:00Z,2.973268935,3.1207343613
2019-12-26T04:00:00Z,2.973268935,3.0880610763000003
2019-12-26T04:30:00Z,3.228120558,3.0357838203
2019-12-26T05:00:00Z,3.029902629,2.9893877555999997
2019-12-26T05:30:00Z,3.171486864,2.9763184416
2019-12-26T06:00:00Z,3.001585782,2.9634669495
2019-12-26T06:30:00Z,3.11485317,2.9469124851
2019-12-26T07:00:00Z,2.888318394,2.9425560471
2019-12-26T07:30:00Z,2.944952088,2.9201203914
2019-12-26T08:00:00Z,2.7665559519,2.8961599824
2019-12-26T08:30:00Z,2.916635241,2.8983382013999996
2019-12-26T09:00:00Z,2.6929321497,2.8830906683999995
2019-12-26T09:30:00Z,2.6079816087,2.8495460958
2019-12-26T10:00:00Z,2.916635241,2.8035856749
2019-12-26T10:30:00Z,2.6816054109,2.7992292368999996
2019-12-26T11:00:00Z,2.916635241,2.8079421129
2019-12-26T11:30:00Z,3.058219476,2.8040213187
2019-12-26T12:00:00Z,2.973268935,2.7841995258
2019-12-26T12:30:00Z,2.5655063381999996,2.7258232565999996
2019-12-26T13:00:00Z,2.5173676983,2.6378232089999996
2019-12-26T13:30:00Z,2.8316847,2.5574469279
2019-12-26T14:00:00Z,3.058219476,2.5173676982999997
2019-12-26T14:30:00Z,2.7155856273,2.4929716454999995
2019-12-26T15:00:00Z,2.6589519333,2.4298032945
2019-12-26T15:30:00Z,1.9340406500999998,2.4060607074
