dateTime,EC_lowRange_uScm,EC_highRange_uScm,Temp_C,SpCond_uScm,ID
2019-12-23T23:30:00Z,723.1,720.2,4.04,1286.438982566448,SW
2019-12-24T00:00:00Z,722.7,720.2,4.04,1286.438982566448,SW
2019-12-24T00:30:00Z,722,719.5,4.03,1285.670889694977,SW
2019-12-24T01:00:00Z,722,719.1,4.05,1283.9925006695833,SW
2019-12-24T01:30:00Z,722,719.5,4.08,1283.2631804237712,SW
2019-12-24T02:00:00Z,722.6,719.8,4.09,1283.3175845531212,SW
2019-12-24T02:30:00Z,720.8,718.3,4.1,1280.1639636428445,SW
2019-12-24T03:00:00Z,719.4,716.7,4.09,1277.790654138958,SW
2019-12-24T03:30:00Z,717.9,715.2,4.09,1275.1163329708145,SW
2019-12-24T04:00:00Z,718.2,715.5,4.16,1272.3166654811864,SW
2019-12-24T04:30:00Z,719.4,717,4.2,1273.0823863636365,SW
2019-12-24T05:00:00Z,720.1,717.4,4.22,1272.8434051311167,SW
2019-12-24T05:30:00Z,722.4,719.3,4.29,1272.8945831637438,SW
2019-12-24T06:00:00Z,723.8,721.2,4.33,1274.3625536727159,SW
2019-12-24T06:30:00Z,725.8,723.1,4.4,1274.4095875925275,SW
2019-12-24T07:00:00Z,727.3,724.6,4.44,1275.1654230606784,SW
2019-12-24T07:30:00Z,728.8,726.1,4.46,1276.8613934512716,SW
2019-12-24T08:00:00Z,730.3,727.6,4.48,1278.5548604765586,SW
2019-12-24T08:30:00Z,730.7,728,4.49,1278.785856066328,SW
2019-12-24T09:00:00Z,732,729.5,4.55,1278.5908334063622,SW
2019-12-24T09:30:00Z,733,730.6,4.61,1277.6971371609452,SW
2019-12-24T10:00:00Z,733.4,730.6,4.62,1277.2280689486383,SW
2019-12-24T10:30:00Z,733.2,730.6,4.63,1276.7593450186114,SW
2019-12-24T11:00:00Z,732.5,729.4,4.6,1276.0671798460462,SW
2019-12-24T11:30:00Z,733.2,730.6,4.63,1276.7593450186114,SW
2019-12-24T12:00:00Z,733,730.6,4.65,1275.822928490352,SW
2019-12-24T12:30:00Z,733.6,730.9,4.68,1274.9441808540328,SW
2019-12-24T13:00:00Z,734.1,731.7,4.69,1275.872290711259,SW
2019-12-24T13:30:00Z,734.8,732.1,4.7,1276.1024925919473,SW
2019-12-24T14:00:00Z,736.2,733.2,4.7,1278.0198710127247,SW
2019-12-24T14:30:00Z,737.8,735.2,4.67,1282.9148271589859,SW
2019-12-24T15:00:00Z,738.4,735.6,4.65,1284.5542652580114,SW
2019-12-24T15:30:00Z,739.5,736.7,4.62,1287.8920317471418,SW
2019-12-24T16:00:00Z,739.4,736.4,4.61,1287.8403665553244,SW
2019-12-24T16:30:00Z,742.2,739.1,4.61,1292.5622147216734,SW
